Continent,Country,Month,Seasons,State,Way In,Year,Count,GDP,Population
South America,Uruguay,May,Spring,Other Units of the Federation,Land,2010,0,12800,3431932
South America,Bolivia,May,Spring,Paraná,Land,2010,276,2400,8989046
South America,Ecuador,May,Spring,Paraná,Land,2010,279,3300,13547510
South America,Surime,May,Spring,Paraná,Land,2010,0,4000,439117
South America,Paraguay,May,Spring,Paraná,Land,2010,5739,4700,6506464
South America,Venezuela,May,Spring,Paraná,Land,2010,127,4800,25730435
South America,Peru,May,Spring,Paraná,Land,2010,485,5100,28302603
South America,Colombia,May,Spring,Paraná,Land,2010,645,6300,43593035
South America,French Guia,May,Spring,Paraná,Land,2010,0,8300,199509
South America,Chile,May,Spring,Paraná,Land,2010,409,9900,16134219
South America,Argenti,May,Spring,Paraná,Land,2010,22632,11200,39921833
South America,Uruguay,May,Spring,Paraná,Land,2010,844,12800,3431932
South America,Bolivia,May,Spring,Rio Grande do Sul,Land,2010,1,2400,8989046
South America,Ecuador,May,Spring,Rio Grande do Sul,Land,2010,266,3300,13547510
South America,Surime,May,Spring,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,May,Spring,Rio Grande do Sul,Land,2010,18,4700,6506464
South America,Venezuela,May,Spring,Rio Grande do Sul,Land,2010,0,4800,25730435
South America,Peru,May,Spring,Rio Grande do Sul,Land,2010,7,5100,28302603
South America,Colombia,May,Spring,Rio Grande do Sul,Land,2010,66,6300,43593035
South America,French Guia,May,Spring,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,May,Spring,Rio Grande do Sul,Land,2010,23,9900,16134219
South America,Argenti,May,Spring,Rio Grande do Sul,Land,2010,8489,11200,39921833
South America,Uruguay,May,Spring,Rio Grande do Sul,Land,2010,6357,12800,3431932
South America,Bolivia,May,Spring,Santa Catari,Land,2010,1,2400,8989046
South America,Ecuador,May,Spring,Santa Catari,Land,2010,4,3300,13547510
South America,Surime,May,Spring,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,May,Spring,Santa Catari,Land,2010,14,4700,6506464
South America,Venezuela,May,Spring,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,May,Spring,Santa Catari,Land,2010,0,5100,28302603
South America,Colombia,May,Spring,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,May,Spring,Santa Catari,Land,2010,0,8300,199509
South America,Chile,May,Spring,Santa Catari,Land,2010,2,9900,16134219
South America,Argenti,May,Spring,Santa Catari,Land,2010,624,11200,39921833
South America,Uruguay,May,Spring,Santa Catari,Land,2010,5,12800,3431932
South America,Bolivia,November,Fall,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,November,Fall,Amazos,Land,2010,2,3300,13547510
South America,Surime,November,Fall,Amazos,Land,2010,0,4000,439117
South America,Paraguay,November,Fall,Amazos,Land,2010,35,4700,6506464
South America,Venezuela,November,Fall,Amazos,Land,2010,0,4800,25730435
South America,Peru,November,Fall,Amazos,Land,2010,3,5100,28302603
South America,Colombia,November,Fall,Amazos,Land,2010,3,6300,43593035
South America,French Guia,November,Fall,Amazos,Land,2010,0,8300,199509
South America,Chile,November,Fall,Amazos,Land,2010,0,9900,16134219
South America,Argenti,November,Fall,Amazos,Land,2010,4,11200,39921833
South America,Uruguay,November,Fall,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,November,Fall,Mato Grosso do Sul,Land,2010,420,2400,8989046
South America,Ecuador,November,Fall,Mato Grosso do Sul,Land,2010,0,3300,13547510
South America,Surime,November,Fall,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,November,Fall,Mato Grosso do Sul,Land,2010,40,4700,6506464
South America,Venezuela,November,Fall,Mato Grosso do Sul,Land,2010,0,4800,25730435
South America,Peru,November,Fall,Mato Grosso do Sul,Land,2010,52,5100,28302603
South America,Colombia,November,Fall,Mato Grosso do Sul,Land,2010,6,6300,43593035
South America,French Guia,November,Fall,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,November,Fall,Mato Grosso do Sul,Land,2010,52,9900,16134219
South America,Argenti,November,Fall,Mato Grosso do Sul,Land,2010,58,11200,39921833
South America,Uruguay,November,Fall,Mato Grosso do Sul,Land,2010,2,12800,3431932
South America,Bolivia,November,Fall,Other Units of the Federation,Land,2010,1404,2400,8989046
South America,Ecuador,November,Fall,Other Units of the Federation,Land,2010,2,3300,13547510
South America,Surime,November,Fall,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,November,Fall,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,November,Fall,Other Units of the Federation,Land,2010,4,4800,25730435
South America,Peru,November,Fall,Other Units of the Federation,Land,2010,33,5100,28302603
South America,Colombia,November,Fall,Other Units of the Federation,Land,2010,4,6300,43593035
South America,French Guia,November,Fall,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,November,Fall,Other Units of the Federation,Land,2010,6,9900,16134219
South America,Argenti,November,Fall,Other Units of the Federation,Land,2010,2,11200,39921833
South America,Uruguay,November,Fall,Other Units of the Federation,Land,2010,0,12800,3431932
South America,Bolivia,November,Fall,Paraná,Land,2010,304,2400,8989046
South America,Ecuador,November,Fall,Paraná,Land,2010,259,3300,13547510
South America,Surime,November,Fall,Paraná,Land,2010,0,4000,439117
South America,Paraguay,November,Fall,Paraná,Land,2010,7932,4700,6506464
South America,Venezuela,November,Fall,Paraná,Land,2010,220,4800,25730435
South America,Peru,November,Fall,Paraná,Land,2010,667,5100,28302603
South America,Colombia,November,Fall,Paraná,Land,2010,1256,6300,43593035
South America,French Guia,November,Fall,Paraná,Land,2010,0,8300,199509
South America,Chile,November,Fall,Paraná,Land,2010,994,9900,16134219
South America,Argenti,November,Fall,Paraná,Land,2010,25030,11200,39921833
South America,Uruguay,November,Fall,Paraná,Land,2010,1023,12800,3431932
South America,Bolivia,November,Fall,Rio Grande do Sul,Land,2010,3,2400,8989046
South America,Ecuador,November,Fall,Rio Grande do Sul,Land,2010,7,3300,13547510
South America,Surime,November,Fall,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,November,Fall,Rio Grande do Sul,Land,2010,8,4700,6506464
South America,Venezuela,November,Fall,Rio Grande do Sul,Land,2010,134,4800,25730435
South America,Peru,November,Fall,Rio Grande do Sul,Land,2010,45,5100,28302603
South America,Colombia,November,Fall,Rio Grande do Sul,Land,2010,81,6300,43593035
South America,French Guia,November,Fall,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,November,Fall,Rio Grande do Sul,Land,2010,162,9900,16134219
South America,Argenti,November,Fall,Rio Grande do Sul,Land,2010,2840,11200,39921833
South America,Uruguay,November,Fall,Rio Grande do Sul,Land,2010,4427,12800,3431932
South America,Bolivia,November,Fall,Santa Catari,Land,2010,0,2400,8989046
South America,Ecuador,November,Fall,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,November,Fall,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,November,Fall,Santa Catari,Land,2010,25,4700,6506464
South America,Venezuela,November,Fall,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,November,Fall,Santa Catari,Land,2010,1,5100,28302603
South America,Colombia,November,Fall,Santa Catari,Land,2010,1,6300,43593035
South America,French Guia,November,Fall,Santa Catari,Land,2010,0,8300,199509
South America,Chile,November,Fall,Santa Catari,Land,2010,13,9900,16134219
South America,Argenti,November,Fall,Santa Catari,Land,2010,970,11200,39921833
South America,Uruguay,November,Fall,Santa Catari,Land,2010,4,12800,3431932
South America,Bolivia,October,Fall,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,October,Fall,Amazos,Land,2010,13,3300,13547510
South America,Surime,October,Fall,Amazos,Land,2010,0,4000,439117
South America,Paraguay,October,Fall,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,October,Fall,Amazos,Land,2010,0,4800,25730435
South America,Peru,October,Fall,Amazos,Land,2010,5,5100,28302603
South America,Colombia,October,Fall,Amazos,Land,2010,2,6300,43593035
South America,French Guia,October,Fall,Amazos,Land,2010,0,8300,199509
South America,Chile,October,Fall,Amazos,Land,2010,0,9900,16134219
South America,Argenti,October,Fall,Amazos,Land,2010,1,11200,39921833
South America,Uruguay,October,Fall,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,October,Fall,Mato Grosso do Sul,Land,2010,518,2400,8989046
South America,Ecuador,October,Fall,Mato Grosso do Sul,Land,2010,0,3300,13547510
South America,Surime,October,Fall,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,October,Fall,Mato Grosso do Sul,Land,2010,35,4700,6506464
South America,Venezuela,October,Fall,Mato Grosso do Sul,Land,2010,0,4800,25730435
South America,Peru,October,Fall,Mato Grosso do Sul,Land,2010,86,5100,28302603
South America,Colombia,October,Fall,Mato Grosso do Sul,Land,2010,0,6300,43593035
South America,French Guia,October,Fall,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,October,Fall,Mato Grosso do Sul,Land,2010,0,9900,16134219
South America,Argenti,October,Fall,Mato Grosso do Sul,Land,2010,0,11200,39921833
South America,Uruguay,October,Fall,Mato Grosso do Sul,Land,2010,0,12800,3431932
South America,Bolivia,October,Fall,Other Units of the Federation,Land,2010,1233,2400,8989046
South America,Ecuador,October,Fall,Other Units of the Federation,Land,2010,2,3300,13547510
South America,Surime,October,Fall,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,October,Fall,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,October,Fall,Other Units of the Federation,Land,2010,10,4800,25730435
South America,Peru,October,Fall,Other Units of the Federation,Land,2010,41,5100,28302603
South America,Colombia,October,Fall,Other Units of the Federation,Land,2010,10,6300,43593035
South America,French Guia,October,Fall,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,October,Fall,Other Units of the Federation,Land,2010,2,9900,16134219
South America,Argenti,October,Fall,Other Units of the Federation,Land,2010,4,11200,39921833
South America,Uruguay,October,Fall,Other Units of the Federation,Land,2010,4,12800,3431932
South America,Bolivia,October,Fall,Paraná,Land,2010,290,2400,8989046
South America,Ecuador,October,Fall,Paraná,Land,2010,330,3300,13547510
South America,Surime,October,Fall,Paraná,Land,2010,0,4000,439117
South America,Paraguay,October,Fall,Paraná,Land,2010,7471,4700,6506464
South America,Venezuela,October,Fall,Paraná,Land,2010,293,4800,25730435
South America,Peru,October,Fall,Paraná,Land,2010,883,5100,28302603
South America,Colombia,October,Fall,Paraná,Land,2010,1385,6300,43593035
South America,French Guia,October,Fall,Paraná,Land,2010,0,8300,199509
South America,Chile,October,Fall,Paraná,Land,2010,739,9900,16134219
South America,Argenti,October,Fall,Paraná,Land,2010,41057,11200,39921833
South America,Uruguay,October,Fall,Paraná,Land,2010,1532,12800,3431932
South America,Bolivia,October,Fall,Rio Grande do Sul,Land,2010,0,2400,8989046
South America,Ecuador,October,Fall,Rio Grande do Sul,Land,2010,4,3300,13547510
South America,Surime,October,Fall,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,October,Fall,Rio Grande do Sul,Land,2010,9,4700,6506464
South America,Venezuela,October,Fall,Rio Grande do Sul,Land,2010,1,4800,25730435
South America,Peru,October,Fall,Rio Grande do Sul,Land,2010,70,5100,28302603
South America,Colombia,October,Fall,Rio Grande do Sul,Land,2010,10,6300,43593035
South America,French Guia,October,Fall,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,October,Fall,Rio Grande do Sul,Land,2010,141,9900,16134219
South America,Argenti,October,Fall,Rio Grande do Sul,Land,2010,1784,11200,39921833
South America,Uruguay,October,Fall,Rio Grande do Sul,Land,2010,5140,12800,3431932
South America,Bolivia,October,Fall,Santa Catari,Land,2010,0,2400,8989046
South America,Ecuador,October,Fall,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,October,Fall,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,October,Fall,Santa Catari,Land,2010,26,4700,6506464
South America,Venezuela,October,Fall,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,October,Fall,Santa Catari,Land,2010,3,5100,28302603
South America,Colombia,October,Fall,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,October,Fall,Santa Catari,Land,2010,0,8300,199509
South America,Chile,October,Fall,Santa Catari,Land,2010,0,9900,16134219
South America,Argenti,October,Fall,Santa Catari,Land,2010,856,11200,39921833
South America,Uruguay,October,Fall,Santa Catari,Land,2010,2,12800,3431932
South America,Bolivia,September,Fall,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,September,Fall,Amazos,Land,2010,0,3300,13547510
South America,Surime,September,Fall,Amazos,Land,2010,0,4000,439117
South America,Paraguay,September,Fall,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,September,Fall,Amazos,Land,2010,0,4800,25730435
South America,Peru,September,Fall,Amazos,Land,2010,5,5100,28302603
South America,Colombia,September,Fall,Amazos,Land,2010,4,6300,43593035
South America,French Guia,September,Fall,Amazos,Land,2010,0,8300,199509
South America,Chile,September,Fall,Amazos,Land,2010,0,9900,16134219
South America,Argenti,September,Fall,Amazos,Land,2010,0,11200,39921833
South America,Uruguay,September,Fall,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,September,Fall,Mato Grosso do Sul,Land,2010,887,2400,8989046
South America,Ecuador,September,Fall,Mato Grosso do Sul,Land,2010,0,3300,13547510
South America,Surime,September,Fall,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,September,Fall,Mato Grosso do Sul,Land,2010,86,4700,6506464
South America,Venezuela,September,Fall,Mato Grosso do Sul,Land,2010,0,4800,25730435
South America,Peru,September,Fall,Mato Grosso do Sul,Land,2010,52,5100,28302603
South America,Colombia,September,Fall,Mato Grosso do Sul,Land,2010,0,6300,43593035
South America,French Guia,September,Fall,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,September,Fall,Mato Grosso do Sul,Land,2010,0,9900,16134219
South America,Argenti,September,Fall,Mato Grosso do Sul,Land,2010,6,11200,39921833
South America,Uruguay,September,Fall,Mato Grosso do Sul,Land,2010,0,12800,3431932
South America,Bolivia,September,Fall,Other Units of the Federation,Land,2010,1096,2400,8989046
South America,Ecuador,September,Fall,Other Units of the Federation,Land,2010,0,3300,13547510
South America,Surime,September,Fall,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,September,Fall,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,September,Fall,Other Units of the Federation,Land,2010,6,4800,25730435
South America,Peru,September,Fall,Other Units of the Federation,Land,2010,31,5100,28302603
South America,Colombia,September,Fall,Other Units of the Federation,Land,2010,0,6300,43593035
South America,French Guia,September,Fall,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,September,Fall,Other Units of the Federation,Land,2010,2,9900,16134219
South America,Argenti,September,Fall,Other Units of the Federation,Land,2010,6,11200,39921833
South America,Uruguay,September,Fall,Other Units of the Federation,Land,2010,2,12800,3431932
